year,category,was_nominated,artist,track_name,popularity,danceability,energy,explicit,nomination_dec
2010,Best Female R&B Vocal Performance,1,Fantasia,Bittersweet,17,0.501,0.311,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,65,0.405,0.3,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,27,0.522,0.897,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,18,0.506,0.63,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,39,0.441,0.823,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,39,0.441,0.823,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,70,0.55,0.952,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,49,0.436,0.885,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,49,0.607,0.705,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,65,0.405,0.3,False,2010
2014,Best Folk Album,1,Old Crow Medicine Show,Remedy,49,0.607,0.705,False,2010
2007,Record Of The Year,1,Amy Winehouse,Rehab,73,0.407,0.558,False,2000
2007,Song Of The Year,1,,Rehab,73,0.407,0.558,False,2000
2007,Best Female Pop Vocal Performance,1,Amy Winehouse,Rehab,73,0.407,0.558,False,2000
2007,Record Of The Year,1,Amy Winehouse,Rehab,64,0.434,0.872,False,2000
2007,Song Of The Year,1,,Rehab,64,0.434,0.872,False,2000
2007,Best Female Pop Vocal Performance,1,Amy Winehouse,Rehab,64,0.434,0.872,False,2000
1989,Best R&B Performance By A Duo Or Group With Vocal,1,Soul II Soul Featuring Caron Wheeler,Back To Life,0,0.817,0.484,False,1980
1989,Best R&B Performance By A Duo Or Group With Vocal,1,Soul II Soul Featuring Caron Wheeler,Back To Life,66,0.817,0.484,False,1980
1989,Best R&B Performance By A Duo Or Group With Vocal,1,Soul II Soul Featuring Caron Wheeler,Back To Life,0,0.817,0.484,False,1980
1974,Best Country Vocal Performance By A Duo Or Group,1,The Pointer Sisters,Fairytale,57,0.0877,0.163,False,1970
1974,Best Country Vocal Performance By A Duo Or Group,1,The Pointer Sisters,Fairytale,48,0.644,0.628,False,1970
1974,Best Country Vocal Performance By A Duo Or Group,1,The Pointer Sisters,Fairytale,48,0.644,0.628,False,1970
1974,Best Country Vocal Performance By A Duo Or Group,1,The Pointer Sisters,Fairytale,45,0.56,0.919,False,1970
1974,Best Country Vocal Performance By A Duo Or Group,1,The Pointer Sisters,Fairytale,62,0.704,0.53,False,1970
2017,Best Contemporary Classical Composition,1,,Viola Concerto,0,0.633,0.211,False,2010
1993,Best R&B Performance By A Duo Or Group With Vocal,1,Sade,No Ordinary Love,67,0.629,0.364,False,1990
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,52,0.48,0.303,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,39,0.395,0.869,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,47,0.486,0.48,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,44,0.466,0.504,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,57,0.219,0.298,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,57,0.219,0.298,False,2000
2001,Best Latin Jazz Album,1,Charlie Haden,Nocturne,42,0.572,0.837,False,2000
2011,Best R&B Performance,1,Corinne Bailey Rae,Is This Love,57,0.493,0.747,False,2010
2011,Best R&B Performance,1,Corinne Bailey Rae,Is This Love,76,0.776,0.559,False,2010
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,57,0.788,0.728,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,42,0.619,0.398,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,54,0.609,0.389,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,60,0.696,0.701,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,73,0.526,0.299,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,73,0.526,0.299,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,57,0.376,0.877,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,44,0.769,0.374,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,52,0.428,0.695,False,2000
2004,Best Female Pop Vocal Performance,1,Norah Jones,Sunrise,44,0.769,0.374,False,2000
2017,Best Country Duo/Group Performance,1,Little Big Town,Better Man,56,0.556,0.434,False,2010
2017,Best Country Duo/Group Performance,1,Little Big Town,Better Man,7,0.686,0.805,False,2010
2017,Best Country Duo/Group Performance,1,Little Big Town,Better Man,67,0.445,0.671,False,2010
2003,Best Contemporary Folk Album,1,Warren Zevon,The Wind,44,0.756,0.181,False,2000
2003,Best Contemporary Folk Album,1,Warren Zevon,The Wind,1,0.0619,0.438,False,2000
1989,Best Country Song,1,,After All This Time,45,0.544,0.782,False,1980
1983,"Best Jazz Vocal Performance, Female",1,Ella Fitzgerald,The Best Is Yet To Come,36,0.507,0.32,False,1980
1983,Best R&B Instrumental Performance,1,Herbie Hancock,Rockit,22,0.866,0.574,False,1980
1979,"Best R&B Vocal Performance, Female",1,Dionne Warwick,Deja Vu,13,0.545,0.691,False,1970
1979,"Best R&B Vocal Performance, Female",1,Dionne Warwick,Deja Vu,29,0.556,0.869,False,1970
1979,"Best R&B Vocal Performance, Female",1,Dionne Warwick,Deja Vu,69,0.692,0.835,False,1970
1979,"Best R&B Vocal Performance, Female",1,Dionne Warwick,Deja Vu,59,0.87,0.532,False,1970
2015,Best Rap Performance,1,Kendrick Lamar,Alright,11,0.719,0.456,False,2010
2015,Best Rap Song,1,,Alright,11,0.719,0.456,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,58,0.733,0.475,False,2010
2015,Best Rap Song,1,,Alright,58,0.733,0.475,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,2,0.593,0.804,False,2010
2015,Best Rap Song,1,,Alright,2,0.593,0.804,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,52,0.685,0.611,False,2010
2015,Best Rap Song,1,,Alright,52,0.685,0.611,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,58,0.733,0.475,False,2010
2015,Best Rap Song,1,,Alright,58,0.733,0.475,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,2,0.593,0.804,False,2010
2015,Best Rap Song,1,,Alright,2,0.593,0.804,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,23,0.584,0.979,False,2010
2015,Best Rap Song,1,,Alright,23,0.584,0.979,False,2010
2015,Best Rap Performance,1,Kendrick Lamar,Alright,2,0.593,0.804,False,2010
2015,Best Rap Song,1,,Alright,2,0.593,0.804,False,2010
2000,Best Female Pop Vocal Performance,1,Macy Gray,I Try,5,0.72,0.931,False,2000
2000,Best Female Pop Vocal Performance,1,Macy Gray,I Try,72,0.593,0.642,False,2000
1983,Album Of The Year,1,Michael Jackson,Thriller,0,0.675,0.972,False,1980
1983,"Best Pop Vocal Performance, Male",1,Michael Jackson,Thriller,0,0.675,0.972,False,1980
1983,Best Engineered Recording - Non-Classical,1,,Thriller,0,0.675,0.972,False,1980
1983,Album Of The Year,1,Michael Jackson,Thriller,0,0.675,0.972,False,1980
1983,"Best Pop Vocal Performance, Male",1,Michael Jackson,Thriller,0,0.675,0.972,False,1980
1983,Best Engineered Recording - Non-Classical,1,,Thriller,0,0.675,0.972,False,1980
1983,Album Of The Year,1,Michael Jackson,Thriller,0,0.728,0.668,False,1980
1983,"Best Pop Vocal Performance, Male",1,Michael Jackson,Thriller,0,0.728,0.668,False,1980
1983,Best Engineered Recording - Non-Classical,1,,Thriller,0,0.728,0.668,False,1980
1983,Album Of The Year,1,Michael Jackson,Thriller,70,0.764,0.887,False,1980
1983,"Best Pop Vocal Performance, Male",1,Michael Jackson,Thriller,70,0.764,0.887,False,1980
1983,Best Engineered Recording - Non-Classical,1,,Thriller,70,0.764,0.887,False,1980
2017,Record Of The Year,1,Bruno Mars,24K Magic,0,0.849,0.745,False,2010
2017,Album Of The Year,1,Bruno Mars,24K Magic,0,0.849,0.745,False,2010
2017,Best R&B Album,1,Bruno Mars,24K Magic,0,0.849,0.745,False,2010
2017,"Best Engineered Album, Non-Classical",1,,24K Magic,0,0.849,0.745,False,2010
1994,Best Pop Performance By A Duo Or Group With Vocal,1,All-4-One,I Swear,63,0.572,0.417,False,1990
1994,Best Country Song,1,,I Swear,63,0.572,0.417,False,1990
2015,Best Music Video,1,Taylor Swift Featuring Kendrick Lamar,Bad Blood,36,0.483,0.807,False,2010
2015,Best Music Video,1,Taylor Swift Featuring Kendrick Lamar,Bad Blood,29,0.525,0.957,False,2010
2015,Best Music Video,1,Taylor Swift Featuring Kendrick Lamar,Bad Blood,29,0.525,0.957,False,2010
2015,Best Music Video,1,Taylor Swift Featuring Kendrick Lamar,Bad Blood,0,0.664,0.794,False,2010
1968,Best Score From An Original Cast Show Album,1,,Hair,53,0.425,0.495,False,1960
2002,Best Rock Performance By A Duo Or Group With Vocal,1,Coldplay,In My Place,32,0.517,0.275,False,2000
2002,Best Rock Performance By A Duo Or Group With Vocal,1,Coldplay,In My Place,30,0.503,0.263,False,2000
2003,Record Of The Year,1,Coldplay,Clocks,29,0.607,0.314,False,2000
2003,Record Of The Year,1,Coldplay,Clocks,22,0.457,0.677,True,2000
1984,Best Engineered Recording - Non-Classical,1,,17,63,0.558,0.364,False,1980
1984,Best Engineered Recording - Non-Classical,1,,17,62,0.653,0.362,False,1980
1984,Best Engineered Recording - Non-Classical,1,,17,63,0.558,0.364,False,1980
1984,Best Engineered Recording - Non-Classical,1,,17,62,0.653,0.362,False,1980
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,61,0.858,0.359,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,54,0.729,0.526,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,48,0.7,0.382,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,68,0.689,0.614,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,76,0.7,0.613,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,6,0.778,0.321,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,47,0.563,0.72,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,47,0.563,0.72,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,5,0.205,0.122,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,37,0.801,0.748,False,2010
2018,Best Country Solo Performance,1,Kacey Musgraves,Butterflies,61,0.858,0.359,False,2010
2019,Best R&B Performance,1,Daniel Caesar & Brandy,Love Again,62,0.643,0.417,False,2010
2019,Best R&B Performance,1,Daniel Caesar & Brandy,Love Again,56,0.679,0.876,False,2010
2019,Best R&B Performance,1,Daniel Caesar & Brandy,Love Again,56,0.679,0.876,False,2010
2019,Best R&B Performance,1,Daniel Caesar & Brandy,Love Again,62,0.643,0.417,False,2010
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,55,0.701,0.311,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,63,0.729,0.338,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,27,0.451,0.665,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,57,0.812,0.432,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,27,0.596,0.894,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,55,0.701,0.311,False,1990
1998,Best Contemporary Blues Album,1,Keb' Mo',Slow Down,35,0.768,0.169,False,1990
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,54,0.635,0.444,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,19,0.571,0.698,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,71,0.613,0.339,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,38,0.227,0.484,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,55,0.796,0.495,True,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,41,0.607,0.737,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,57,0.763,0.457,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,56,0.725,0.407,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,53,0.695,0.505,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,16,0.604,0.982,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,64,0.435,0.666,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,41,0.607,0.737,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,29,0.383,0.481,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,56,0.45,0.898,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,38,0.227,0.484,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,71,0.613,0.339,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,54,0.796,0.495,True,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,47,0.434,0.768,False,2010
2011,Best Jazz Instrumental Album,1,"Corea, Clarke & White",Forever,44,0.554,0.705,False,2010
2016,Best Rap Performance,1,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem,51,0.439,0.266,False,2010
2016,Best Rap Performance,1,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem,55,0.556,0.948,False,2010
2016,Best Rap Performance,1,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem,18,0.729,0.716,False,2010
2015,Best New Age Album,1,Paul Avgerinos,Grace,61,0.32,0.373,False,2010
2010,Best Gospel Performance,1,BeBe & CeCe Winans,Grace,61,0.32,0.373,False,2010
2015,Best New Age Album,1,Paul Avgerinos,Grace,42,0.303,0.971,False,2010
2010,Best Gospel Performance,1,BeBe & CeCe Winans,Grace,42,0.303,0.971,False,2010
2015,Best New Age Album,1,Paul Avgerinos,Grace,42,0.303,0.971,False,2010
2010,Best Gospel Performance,1,BeBe & CeCe Winans,Grace,42,0.303,0.971,False,2010
2015,Best New Age Album,1,Paul Avgerinos,Grace,50,0.699,0.304,False,2010
2010,Best Gospel Performance,1,BeBe & CeCe Winans,Grace,50,0.699,0.304,False,2010
1991,Best Alternative Music Album,1,R.E.M.,Out Of Time,53,0.686,0.436,False,1990
1991,Best Alternative Music Album,1,R.E.M.,Out Of Time,53,0.686,0.436,False,1990
1991,Best Alternative Music Album,1,R.E.M.,Out Of Time,53,0.686,0.436,False,1990
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,42,0.485,0.245,False,1980
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,35,0.437,0.78,False,1980
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,35,0.437,0.78,False,1980
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,35,0.437,0.78,False,1980
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,56,0.701,0.492,False,1980
1989,Best Music Video - Short Form,1,Michael Jackson,Leave Me Alone,42,0.485,0.245,False,1980
2010,Best Contemporary R&B Gospel Album,1,BeBe & CeCe Winans,Still,65,0.485,0.315,False,2010
2010,Best Contemporary R&B Gospel Album,1,BeBe & CeCe Winans,Still,15,0.211,0.25,False,2010
2010,Best Contemporary R&B Gospel Album,1,BeBe & CeCe Winans,Still,61,0.419,0.473,False,2010
1996,Best Pop Collaboration With Vocals,1,"Natalie Cole (& Nat ""King"" Cole)",When I Fall In Love,26,0.327,0.279,False,1990
1996,Best Instrumental Arrangement With Accompanying Vocal(s),1,,When I Fall In Love,26,0.327,0.279,False,1990
1993,Best Instrumental Arrangement Accompanying Vocal(s),1,,When I Fall In Love,26,0.327,0.279,False,1990
1996,Best Pop Collaboration With Vocals,1,"Natalie Cole (& Nat ""King"" Cole)",When I Fall In Love,26,0.327,0.279,False,1990
1996,Best Instrumental Arrangement With Accompanying Vocal(s),1,,When I Fall In Love,26,0.327,0.279,False,1990
1993,Best Instrumental Arrangement Accompanying Vocal(s),1,,When I Fall In Love,26,0.327,0.279,False,1990
1997,Best Pop Album,1,James Taylor,Hourglass,66,0.431,0.00807,False,1990
1997,Best Engineered Album - Non-Classical,1,,Hourglass,66,0.431,0.00807,False,1990
1997,Best Pop Album,1,James Taylor,Hourglass,55,0.347,0.982,False,1990
1997,Best Engineered Album - Non-Classical,1,,Hourglass,55,0.347,0.982,False,1990
1997,Best Pop Album,1,James Taylor,Hourglass,55,0.347,0.982,False,1990
1997,Best Engineered Album - Non-Classical,1,,Hourglass,55,0.347,0.982,False,1990
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,43,0.632,0.92,False,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,43,0.632,0.92,False,2010
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,44,0.545,0.982,True,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,44,0.545,0.982,True,2010
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,54,0.723,0.51,False,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,54,0.723,0.51,False,2010
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,38,0.577,0.663,False,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,38,0.577,0.663,False,2010
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,45,0.489,0.834,False,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,45,0.489,0.834,False,2010
2017,Best Jazz Instrumental Album,1,Billy Childs,Rebirth,47,0.778,0.893,False,2010
2012,Best Reggae Album,1,Jimmy Cliff,Rebirth,47,0.778,0.893,False,2010
2012,Song Of The Year,1,,We Are Young,50,0.378,0.554,False,2010
2012,Song Of The Year,1,,We Are Young,25,0.501,0.705,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,45,0.67,0.778,True,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,81,0.759,0.54,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,80,0.759,0.548,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,0,0.759,0.54,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,2,0.759,0.54,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,2,0.759,0.54,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,20,0.744,0.301,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,81,0.759,0.54,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,80,0.759,0.548,False,2010
2019,Best Pop Duo/Group Performance,1,Shawn Mendes & Camila Cabello,Señorita,36,0.683,0.553,False,2010
2004,Best Dance Recording,1,Britney Spears,Toxic,46,0.606,0.74,False,2000
2004,Best Dance Recording,1,Britney Spears,Toxic,47,0.161,0.938,True,2000
2004,Best Dance Recording,1,Britney Spears,Toxic,69,0.802,0.737,False,2000
2004,Best Dance Recording,1,Britney Spears,Toxic,69,0.802,0.737,False,2000
2010,Best Male Pop Vocal Performance,1,Bruno Mars,Just The Way You Are,43,0.606,0.719,False,2010
1978,Record Of The Year,1,Billy Joel,Just The Way You Are,43,0.606,0.719,False,1970
1978,Song Of The Year,1,,Just The Way You Are,43,0.606,0.719,False,1970
2001,Best Salsa Album,1,Roberto Blades,Encore,18,0.59,0.552,False,2000
2001,Best Salsa Album,1,Roberto Blades,Encore,23,0.503,0.919,True,2000
2001,Best Salsa Album,1,Roberto Blades,Encore,22,0.656,0.56,True,2000
2001,Best Salsa Album,1,Roberto Blades,Encore,20,0.662,0.894,False,2000
2010,Record Of The Year,1,Lady Antebellum,Need You Now,45,0.55,0.674,False,2010
2010,Song Of The Year,1,,Need You Now,45,0.55,0.674,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,45,0.55,0.674,False,2010
2010,Best Country Song,1,,Need You Now,45,0.55,0.674,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,45,0.55,0.674,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,74,0.581,0.717,False,2010
2010,Song Of The Year,1,,Need You Now,74,0.581,0.717,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,74,0.581,0.717,False,2010
2010,Best Country Song,1,,Need You Now,74,0.581,0.717,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,74,0.581,0.717,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,71,0.587,0.622,False,2010
2010,Song Of The Year,1,,Need You Now,71,0.587,0.622,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,71,0.587,0.622,False,2010
2010,Best Country Song,1,,Need You Now,71,0.587,0.622,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,71,0.587,0.622,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Song Of The Year,1,,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Song,1,,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Song Of The Year,1,,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Song,1,,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Song Of The Year,1,,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Song,1,,Need You Now,40,0.588,0.719,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,40,0.588,0.719,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Song Of The Year,1,,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Song,1,,Need You Now,37,0.517,0.603,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,37,0.517,0.603,False,2010
2010,Record Of The Year,1,Lady Antebellum,Need You Now,49,0.673,0.793,False,2010
2010,Song Of The Year,1,,Need You Now,49,0.673,0.793,False,2010
2010,Best Country Performance By A Duo Or Group With Vocals,1,Lady Antebellum,Need You Now,49,0.673,0.793,False,2010
2010,Best Country Song,1,,Need You Now,49,0.673,0.793,False,2010
2010,Best Country Album,1,Lady Antebellum,Need You Now,49,0.673,0.793,False,2010
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,34,0.74,0.641,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,49,0.693,0.749,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,49,0.693,0.749,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,75,0.735,0.197,True,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,34,0.506,0.943,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,34,0.506,0.943,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,36,0.729,0.78,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,60,0.399,0.87,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,49,0.693,0.749,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,52,0.801,0.571,False,1990
1997,Best Dance Recording,1,Donna Summer & Giorgio Moroder,Carry On,23,0.533,0.882,False,1990
1999,Best Latin Rock/Alternative Performance,1,Chris Perez Band,Resurrection,43,0.622,0.778,False,1990
1999,Best Latin Rock/Alternative Performance,1,Chris Perez Band,Resurrection,22,0.416,0.95,False,1990
1999,Best Latin Rock/Alternative Performance,1,Chris Perez Band,Resurrection,15,0.263,0.975,False,1990
1999,Best Latin Rock/Alternative Performance,1,Chris Perez Band,Resurrection,4,0.582,0.97,False,1990
1999,Best Latin Rock/Alternative Performance,1,Chris Perez Band,Resurrection,30,0.43,0.98,False,1990
2017,Best Contemporary Instrumental Album,1,Jeff Lorber Fusion,Prototype,31,0.688,0.359,False,2010
2018,Best Traditional R&B Performance,1,PJ Morton Featuring Yebba,How Deep Is Your Love,16,0.853,0.699,False,2010
1977,Best Pop Vocal Performance By A Group,1,Bee Gees,How Deep Is Your Love,16,0.853,0.699,False,1970
2018,Best Traditional R&B Performance,1,PJ Morton Featuring Yebba,How Deep Is Your Love,74,0.633,0.357,False,2010
1977,Best Pop Vocal Performance By A Group,1,Bee Gees,How Deep Is Your Love,74,0.633,0.357,False,1970
1987,Best Pop Performance By A Duo Or Group With Vocal,1,Jennifer Warnes & Bill Medley,(I've Had) The Time Of My Life,43,0.459,0.77,False,1980
2018,Album Of The Year,1,Kacey Musgraves,Golden Hour,42,0.681,0.627,False,2010
2018,Best Country Album,1,Kacey Musgraves,Golden Hour,42,0.681,0.627,False,2010
2018,Album Of The Year,1,Kacey Musgraves,Golden Hour,59,0.504,0.0248,False,2010
2018,Best Country Album,1,Kacey Musgraves,Golden Hour,59,0.504,0.0248,False,2010
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,34,0.664,0.892,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,52,0.673,0.734,True,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,1,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
2002,Best Urban/Alternative Performance,1,India.Arie,Little Things,0,0.647,0.165,False,2000
